0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
17,736,80,164,7,383,98,17,505,149,113,3,17,18,410,11,12,3,24,66,255,468,466,9,270,128,1,26,2,25,6,77,12,3,220,441,105,19,214,302,25,5,31,5,40,502,16,292,25,31,4076,10,4,28,7,79,1,14,6,6,6,11,208,15,333,3,419
21,743,72,131,13,390,102,20,522,153,131,1,13,17,392,16,10,6,13,71,248,436,431,12,247,138,0,35,7,33,14,74,17,1,242,470,102,12,192,273,11,5,40,5,35,491,14,261,38,45,4049,10,3,24,8,78,3,5,3,11,8,8,211,21,303,7,417
17,725,84,148,5,376,108,18,484,165,125,1,26,18,379,15,11,4,16,55,219,428,398,7,226,105,2,32,2,41,9,83,11,1,231,395,98,13,180,299,20,8,31,3,35,460,18,253,31,33,4152,8,0,17,10,62,0,8,6,7,9,10,245,16,340,10,397
11,713,67,132,3,374,110,14,499,165,113,0,15,22,347,15,14,10,21,61,236,443,407,7,264,108,3,23,3,34,5,96,10,0,237,432,95,5,216,291,32,3,32,6,32,462,22,259,21,36,4261,14,1,39,2,84,1,7,4,12,7,2,184,18,317,5,407
14,735,59,155,9,384,107,12,535,146,124,0,19,20,389,9,10,7,12,71,214,461,410,5,230,122,0,26,4,36,4,84,21,2,256,466,84,15,194,317,21,12,38,10,51,470,27,250,20,32,4335,10,4,21,5,65,2,11,5,13,13,8,200,13,316,8,376
15,711,77,131,5,376,108,12,527,130,133,1,8,25,326,10,9,7,21,56,249,477,428,9,247,126,1,33,2,37,12,66,11,1,218,487,77,16,191,301,25,9,31,3,38,476,15,302,34,43,4357,3,4,30,10,91,2,8,8,10,10,6,195,19,299,7,384
20,779,71,163,12,394,106,24,472,148,133,1,17,17,340,10,10,2,16,58,233,477,437,6,248,125,3,25,3,48,8,60,10,3,206,413,90,15,218,289,20,10,31,6,42,489,11,279,21,61,4141,7,3,31,7,91,1,7,8,5,4,6,234,20,361,6,390
18,686,73,164,5,393,115,15,530,141,135,1,23,22,338,8,20,6,11,56,232,446,391,8,267,123,3,25,3,28,8,71,11,3,228,463,83,14,162,306,19,7,37,6,45,469,16,270,30,28,4230,11,2,22,9,70,1,6,3,9,11,8,230,14,326,8,415
17,766,73,158,8,434,114,21,543,157,144,0,24,27,371,6,10,5,11,58,255,425,397,13,243,118,3,27,1,35,7,73,9,1,223,476,93,14,204,308,17,15,30,8,45,499,14,273,28,38,4204,7,2,26,6,70,1,8,2,6,3,3,219,25,339,11,435
13,745,64,145,10,407,100,17,539,173,114,0,15,25,369,9,11,10,12,52,225,479,425,9,254,138,1,30,2,38,6,65,21,1,224,475,90,16,195,297,19,10,28,2,47,479,14,256,26,40,4021,11,3,21,7,69,0,3,3,12,8,7,212,16,321,7,401
9,717,59,176,3,395,110,27,491,155,123,2,23,19,339,13,18,7,13,50,237,456,423,10,246,123,2,16,3,45,5,60,11,2,244,460,87,15,205,286,16,3,30,10,43,457,17,271,18,40,4249,13,3,26,13,91,1,9,2,12,9,8,246,16,333,4,399
18,694,71,139,14,371,109,18,515,151,126,0,17,29,360,13,13,6,16,68,247,509,423,11,258,136,1,22,4,27,8,70,16,3,220,459,107,10,188,294,23,14,31,13,36,528,21,295,21,42,4121,12,3,22,5,83,0,5,4,6,5,5,241,15,336,8,409
14,703,76,161,10,414,109,12,539,149,121,0,16,24,406,8,18,4,18,59,223,453,422,12,241,124,3,25,1,35,5,79,12,4,245,452,91,13,186,305,22,7,34,7,52,490,14,282,23,45,4348,14,4,27,6,97,0,1,10,9,8,4,187,16,369,12,374
14,723,76,119,6,402,123,15,550,137,134,2,21,24,356,15,13,3,18,56,232,474,395,13,253,118,1,18,2,44,6,54,10,1,223,446,86,20,199,297,27,5,41,4,37,524,18,278,31,43,4148,10,2,19,4,99,3,5,5,5,6,10,198,20,332,10,388
16,755,84,132,5,396,123,22,524,163,129,0,11,23,377,11,9,9,11,66,248,492,408,9,281,113,2,25,3,36,9,78,14,2,247,480,100,16,202,294,17,7,25,7,34,460,21,286,31,35,4267,11,3,18,12,74,4,12,0,3,11,6,214,21,376,4,406
21,699,90,132,5,386,109,25,527,148,137,2,19,26,359,7,13,6,11,57,233,451,447,6,253,140,1,30,1,38,7,75,15,2,219,479,80,14,189,315,23,5,43,10,40,503,14,267,22,41,4209,15,4,19,6,90,0,7,2,5,4,7,211,5,291,6,403
15,749,67,154,9,381,112,16,509,159,123,0,21,27,385,8,9,4,9,59,229,440,380,7,239,111,3,26,6,36,8,55,16,4,210,487,93,12,189,303,23,8,42,4,39,490,13,261,20,33,4199,7,1,21,2,64,3,6,2,8,4,2,224,18,364,1,421
14,697,63,133,4,415,136,16,515,142,141,1,14,30,386,12,10,10,20,70,239,434,428,9,246,107,3,24,4,34,9,85,16,2,252,462,81,17,213,285,20,5,25,6,27,472,15,247,40,48,4196,14,2,26,5,78,0,6,6,9,8,6,201,17,318,13,393
10,703,68,146,7,384,91,18,506,169,125,1,21,25,366,9,10,8,14,66,232,492,421,10,248,119,1,19,3,34,10,70,4,4,258,443,109,15,185,305,19,10,32,6,39,477,16,254,25,44,4183,11,4,18,4,74,2,9,3,5,8,4,201,13,313,8,379
22,737,68,154,12,378,92,21,528,168,118,1,21,23,399,7,12,6,12,50,235,443,389,8,253,110,2,23,3,35,6,74,16,4,233,463,92,13,197,311,21,7,29,4,35,470,17,300,38,44,4155,17,5,30,3,72,1,8,6,6,9,11,207,18,353,9,387
18,742,82,132,8,352,111,15,549,139,112,0,19,36,364,14,14,4,27,68,229,453,403,14,283,139,1,27,2,39,11,75,16,1,229,419,103,9,216,311,22,8,41,7,41,478,18,270,23,43,4219,15,3,28,3,79,0,5,3,5,8,6,201,15,313,4,370
15,722,77,160,4,379,109,27,513,174,119,3,11,29,342,13,14,4,8,44,222,428,385,8,246,132,0,27,2,41,5,82,9,1,234,449,99,18,173,332,22,5,41,1,29,505,16,272,27,32,4300,8,6,37,3,79,1,7,5,4,7,5,200,18,348,7,381
8,710,67,173,5,377,110,16,542,164,128,0,17,24,412,9,13,10,17,70,244,489,362,9,239,140,2,28,1,35,10,67,12,1,236,438,89,8,179,270,27,9,31,10,34,524,11,275,23,44,4195,13,2,29,5,78,0,6,9,7,7,7,222,19,308,8,419
14,769,69,160,10,413,106,12,537,148,131,1,12,22,379,12,14,4,15,66,238,475,394,12,222,120,0,22,1,34,9,75,13,3,243,472,89,9,219,285,16,8,45,8,35,497,16,261,21,46,4176,12,0,23,6,80,1,8,6,8,2,12,205,16,341,7,374
12,739,71,153,4,394,110,14,481,153,123,0,12,24,380,14,19,5,7,52,233,457,400,9,249,110,4,31,3,29,7,70,6,2,238,485,85,8,198,306,22,6,38,7,38,514,24,301,20,55,4081,14,4,29,3,75,1,4,0,4,12,6,217,13,314,4,393
22,710,64,177,5,397,99,13,555,153,132,0,15,16,354,8,12,7,16,59,208,480,412,15,270,121,0,26,1,36,4,72,11,2,213,448,80,15,199,293,17,8,44,7,53,517,5,261,26,36,4218,9,0,30,9,82,0,4,6,8,6,5,179,15,333,13,391
11,727,83,126,8,368,94,18,529,162,105,1,22,23,403,14,8,1,15,57,239,497,412,9,241,112,1,27,7,41,8,81,13,2,236,451,77,8,201,301,15,4,39,10,41,485,11,280,19,39,4135,8,0,37,10,77,1,3,3,7,7,5,214,9,309,7,399
7,738,65,147,12,358,118,16,506,171,117,1,18,16,382,14,12,10,12,52,253,474,437,7,240,126,2,20,5,37,9,79,8,4,247,458,88,8,204,317,26,6,43,10,40,469,7,258,22,34,4136,8,1,24,9,92,2,3,1,3,6,9,240,8,356,7,393
15,739,73,140,9,377,111,12,531,142,112,2,24,19,376,11,14,5,12,72,242,481,447,5,257,120,2,22,0,39,7,74,19,3,224,449,93,9,204,305,27,7,20,4,39,477,14,298,27,36,4162,8,4,34,6,75,0,9,5,7,10,10,186,15,293,6,388
15,693,83,142,10,380,110,25,468,160,141,1,21,26,355,16,18,6,16,50,254,469,413,8,276,115,2,34,3,31,10,82,22,2,218,458,85,18,191,281,18,5,35,2,32,494,17,291,25,41,4200,8,1,22,6,83,1,5,6,7,10,5,215,12,341,3,380
10,723,68,155,4,399,76,14,508,148,120,3,18,28,344,6,17,6,12,76,240,485,462,4,237,135,0,25,3,34,5,70,13,3,234,465,78,13,214,306,25,7,39,7,34,494,10,267,35,52,4229,12,1,21,8,80,1,4,4,6,3,7,204,24,305,7,371
17,710,65,132,5,367,102,17,516,142,132,0,13,24,344,14,8,6,10,59,229,403,441,3,246,126,4,24,4,41,12,85,10,0,268,472,72,15,204,317,21,4,32,5,40,484,16,249,36,52,4175,10,2,16,7,79,2,6,5,6,4,9,197,16,324,7,366
18,759,57,151,11,392,95,12,516,151,103,0,17,26,369,8,12,5,13,51,235,466,401,4,249,116,0,18,4,37,9,67,8,3,239,469,83,16,198,324,19,9,40,8,42,454,22,292,26,42,4279,12,4,24,5,74,2,6,5,7,5,8,205,21,322,9,414
15,702,55,143,8,374,101,25,515,170,132,0,19,27,334,10,10,7,9,56,265,493,440,4,266,107,1,25,4,35,10,96,17,2,219,486,78,15,192,305,20,6,31,4,46,463,14,256,28,33,4291,15,1,34,8,89,2,5,1,7,2,9,224,12,325,4,374
19,686,70,148,10,381,100,13,517,146,121,0,28,18,355,11,10,2,15,69,244,475,423,6,228,148,3,20,4,47,8,88,11,4,246,487,85,21,191,327,25,8,36,9,21,455,17,279,22,43,4171,13,0,21,11,77,1,7,1,16,4,12,214,20,344,7,368
17,744,72,148,7,421,107,17,531,160,115,0,19,24,354,12,23,9,15,62,219,438,396,5,251,113,2,30,2,42,6,67,17,4,239,475,90,11,202,315,21,7,34,8,37,470,14,287,24,38,4168,11,0,25,2,81,1,4,1,4,8,7,197,19,343,4,393
15,666,62,164,6,373,98,27,513,155,142,1,17,29,377,13,16,7,16,74,222,457,409,8,257,132,2,19,0,32,11,66,7,4,232,445,112,9,226,287,23,7,38,9,40,521,24,256,18,46,4245,5,2,21,7,63,0,2,2,12,5,6,198,24,336,5,386
16,728,69,132,7,368,101,13,557,138,131,1,15,19,380,13,19,10,14,68,239,464,433,15,251,99,3,19,3,31,16,75,16,5,228,433,84,14,204,296,18,13,37,5,38,446,6,274,32,51,4319,5,1,18,9,84,1,7,4,10,4,6,203,15,340,6,406
14,700,68,158,8,369,106,15,534,140,135,0,30,20,399,7,9,6,22,63,234,442,405,13,224,133,1,25,4,31,8,72,18,5,233,439,92,19,200,271,17,16,40,12,45,484,19,249,24,26,4271,15,3,18,12,77,0,11,2,6,11,7,215,16,345,8,376
15,699,61,149,11,375,88,25,521,151,101,2,12,24,370,15,15,7,15,58,216,446,443,12,211,111,0,22,2,39,7,76,15,2,244,476,66,11,183,331,16,11,25,7,36,461,11,246,30,33,4162,9,2,26,7,71,0,11,5,9,7,8,209,12,326,10,403
23,684,71,147,7,369,115,17,518,185,113,1,14,22,340,10,13,7,18,52,239,438,438,7,253,138,1,32,3,35,3,69,7,4,246,414,106,14,199,323,27,6,41,6,30,480,20,266,32,41,4201,8,1,23,12,83,2,10,7,9,4,6,209,12,303,4,389
12,693,73,166,7,371,104,21,523,153,143,0,16,28,354,11,7,5,12,58,227,450,404,7,240,128,4,24,4,29,9,68,11,2,236,451,78,11,204,310,15,10,34,13,31,520,14,281,21,41,4228,13,2,17,5,68,1,7,3,8,6,7,241,18,364,8,369
15,762,76,141,6,382,112,28,519,133,116,0,19,24,342,14,14,5,16,64,201,434,360,11,238,107,1,22,3,33,3,83,9,5,242,485,85,16,178,295,21,10,36,6,29,520,16,256,20,36,4198,13,5,20,5,84,0,6,7,6,3,9,188,16,337,10,404
9,705,73,142,10,349,97,15,526,147,133,1,19,22,362,9,13,11,16,69,226,414,426,5,229,116,1,22,3,32,2,78,14,2,246,450,96,21,194,320,28,9,33,4,41,501,14,262,33,42,4230,14,1,19,9,71,1,7,2,9,10,12,204,15,328,11,404
14,715,75,152,7,394,107,21,514,168,121,1,27,25,376,13,13,7,15,62,237,417,441,7,247,116,0,13,1,50,9,83,14,1,246,442,85,14,205,311,26,4,27,7,36,479,20,294,26,31,4242,10,5,30,12,90,0,9,3,11,4,6,227,11,315,8,417
16,704,60,153,8,392,100,13,537,164,132,1,12,19,357,9,16,8,15,66,244,457,412,14,276,124,0,31,3,32,7,63,14,4,245,490,83,9,235,270,23,4,36,7,45,492,14,281,34,40,4187,15,2,29,10,81,2,7,8,6,5,7,188,15,330,6,345
11,753,58,159,10,386,104,14,556,182,128,1,19,19,403,8,18,4,19,63,255,466,425,3,227,135,1,30,3,40,7,63,10,5,235,461,82,27,205,306,27,6,36,5,44,488,15,296,28,33,4399,10,3,21,6,68,1,9,3,9,8,12,208,17,335,12,386
12,712,53,138,8,422,95,16,562,138,118,0,15,22,384,9,17,4,14,63,225,470,402,7,242,116,1,25,4,34,8,70,19,4,226,433,82,12,205,323,21,7,46,6,33,490,20,278,30,39,4281,10,3,30,3,76,3,13,3,13,4,5,207,12,348,5,431
11,692,73,144,9,408,114,20,558,145,129,1,16,17,343,17,13,7,18,63,230,461,434,4,234,124,1,25,6,30,7,81,10,3,221,476,100,8,186,283,20,11,31,2,43,489,14,266,32,38,4204,7,4,31,5,82,1,6,2,12,8,9,239,11,285,8,363
17,730,65,137,9,371,84,25,535,145,118,1,22,24,376,10,6,4,14,56,232,450,437,7,264,116,2,31,2,37,9,73,13,5,238,469,89,17,198,312,29,13,24,4,40,513,18,248,17,38,4249,11,5,26,4,82,2,7,2,5,6,8,222,17,350,5,409
17,800,70,148,7,389,92,15,538,148,110,1,28,37,369,20,10,4,13,54,235,463,417,20,250,142,1,31,4,38,8,75,16,2,254,459,84,9,191,269,12,5,34,14,28,486,21,279,38,48,4247,12,1,26,8,77,1,5,5,8,6,6,215,16,328,9,388
14,715,77,149,8,372,122,18,514,155,106,1,17,23,375,13,10,4,16,55,222,433,430,14,252,113,0,26,1,25,9,83,13,1,242,437,105,12,170,289,22,7,36,9,37,475,17,264,24,37,4140,12,2,30,10,92,1,4,6,8,10,5,215,15,301,2,405
19,740,73,139,7,405,114,15,509,149,118,0,21,25,371,9,15,8,24,70,260,453,428,8,236,121,0,27,3,36,7,68,14,2,217,459,100,13,199,310,23,7,46,6,36,480,17,271,30,30,4224,12,3,30,3,76,2,6,5,7,5,8,197,10,301,8,403
9,706,87,151,10,383,119,12,529,177,107,2,13,24,350,6,8,11,17,61,260,488,402,7,251,116,1,28,3,42,13,80,16,3,239,490,92,15,226,311,21,9,27,6,48,491,19,286,33,31,4183,11,1,17,5,91,0,4,10,10,6,8,209,13,341,9,395
14,745,57,152,5,380,100,23,525,163,131,1,17,18,360,16,7,7,23,55,236,472,434,9,276,108,2,30,2,35,12,69,12,5,248,455,86,16,176,291,20,6,41,3,38,485,10,290,32,41,4170,10,3,20,3,77,0,5,4,3,7,5,222,17,332,12,408
9,769,66,146,10,380,110,10,515,152,130,1,22,25,382,9,17,13,15,59,250,448,413,15,217,131,1,30,0,31,8,67,15,1,262,487,89,14,220,342,29,8,39,12,39,526,19,303,35,36,4207,9,5,31,10,88,2,8,5,8,7,6,218,16,331,6,413
8,722,61,145,8,427,103,20,502,142,122,0,14,20,376,8,17,7,10,64,246,439,429,10,246,135,2,23,4,36,8,74,7,5,245,439,83,12,218,281,18,7,31,7,35,518,23,251,24,64,4270,12,1,27,5,70,0,6,5,7,5,10,204,16,319,9,398
23,706,63,142,9,432,100,15,553,135,120,1,30,27,368,9,20,9,12,58,232,451,447,6,247,117,2,21,1,25,6,83,12,3,217,449,89,15,206,305,23,9,32,14,43,459,20,282,26,40,4244,9,8,26,5,77,1,5,6,7,8,4,208,17,359,4,416
14,731,75,139,9,403,117,16,557,145,124,1,18,18,370,13,12,3,20,53,248,448,442,6,234,111,2,26,2,34,7,77,8,1,248,513,104,14,196,316,24,6,32,11,39,478,21,277,28,42,4214,12,2,22,6,73,0,11,6,12,16,11,211,17,310,8,396
8,719,63,131,5,387,96,26,516,162,131,2,10,20,365,10,22,9,16,57,238,456,440,8,241,119,0,19,4,44,7,69,14,2,234,423,94,18,195,276,14,9,34,7,47,454,14,301,28,26,4195,14,3,26,9,85,0,1,5,8,6,6,233,10,354,4,400
14,728,70,152,7,397,111,21,534,168,128,1,13,17,351,13,14,6,18,57,241,481,445,6,247,123,0,27,4,28,3,66,15,1,244,467,90,18,227,353,13,6,43,5,36,476,11,300,32,34,4209,19,2,15,3,81,1,7,4,6,7,7,226,13,317,5,376
16,689,66,135,10,420,110,13,541,153,115,2,15,25,343,12,12,3,16,64,258,462,409,7,229,111,3,25,2,27,13,60,11,4,224,464,101,23,199,335,16,11,31,12,50,510,14,284,18,40,4293,11,3,21,5,86,2,5,6,9,11,7,194,19,352,11,403
