0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
21,1039,87,207,15,445,103,23,710,196,159,3,18,40,542,15,21,4,27,85,292,555,601,8,292,122,1,33,5,37,6,91,13,3,284,561,110,24,334,373,28,5,34,9,53,755,19,351,28,43,5393,16,4,33,8,100,1,14,9,8,9,10,256,20,461,3,514
26,1064,76,204,11,466,130,26,703,195,166,1,23,27,506,16,7,5,20,88,265,565,614,7,292,153,0,41,2,31,11,108,16,5,288,553,97,18,319,355,25,9,39,8,58,763,21,334,35,43,5503,8,3,27,6,94,3,7,4,12,8,15,262,26,430,8,515
23,1036,87,218,4,460,128,20,677,206,156,1,22,27,523,21,16,9,18,78,246,574,600,5,277,127,0,29,2,46,12,105,12,8,282,515,115,24,311,379,30,11,49,13,56,768,22,354,47,43,5381,14,3,28,7,87,1,11,5,7,12,14,260,19,459,13,463
23,1007,87,180,10,402,109,28,723,211,139,0,23,42,468,13,16,10,16,71,298,568,595,8,311,138,1,28,5,35,10,102,12,2,281,520,94,21,299,407,34,4,62,11,45,728,20,347,23,49,5277,19,1,32,3,81,1,7,6,9,7,3,247,23,471,5,504
26,1063,83,215,13,462,131,23,730,204,177,0,22,29,560,17,16,9,16,93,308,580,660,12,291,166,0,31,3,37,7,103,20,7,302,596,99,18,295,387,26,9,43,5,58,728,20,355,34,38,5203,17,3,24,7,82,2,18,10,10,10,6,266,15,448,8,510
24,1101,71,184,7,430,133,24,682,214,183,4,15,32,485,17,20,7,14,99,267,595,555,8,273,140,1,39,6,47,6,83,18,4,263,578,104,22,318,365,20,6,36,10,48,724,26,312,48,51,5357,13,4,27,9,84,1,10,10,16,12,3,254,22,442,3,498
15,995,69,223,8,435,136,23,692,217,160,1,27,31,535,12,19,4,18,87,288,548,603,10,314,136,3,30,4,43,8,80,15,1,262,546,114,24,352,347,28,10,45,6,49,704,16,338,26,50,5324,11,1,32,7,95,1,8,10,6,9,11,269,19,453,10,550
20,1057,68,210,6,425,132,23,755,199,161,0,33,36,522,13,18,11,16,83,257,552,612,13,269,139,3,28,6,39,12,87,12,4,263,579,108,17,325,352,15,11,56,7,36,714,22,338,37,34,5261,20,2,37,10,98,1,9,6,7,6,15,280,14,410,14,481
19,1030,98,232,5,441,140,32,745,225,181,0,23,36,574,18,11,6,18,100,303,551,571,15,309,126,3,36,3,49,7,96,14,6,277,549,124,31,317,375,17,7,42,9,50,725,18,341,36,48,5427,14,2,32,8,99,1,8,12,6,9,13,285,30,484,6,540
18,985,70,214,9,450,130,22,698,232,129,0,26,33,535,13,20,7,32,97,283,577,570,18,280,157,1,31,5,33,8,89,21,7,287,568,99,21,330,343,16,11,36,6,55,705,17,350,30,49,5380,12,3,22,6,80,0,7,4,12,10,5,221,15,450,7,456
