0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
10,810,78,178,11,412,108,15,577,167,136,3,19,29,437,9,9,5,25,61,247,546,508,12,253,119,1,20,4,37,5,71,13,3,242,500,83,19,323,322,20,5,27,2,52,652,16,293,26,31,3725,11,3,24,7,91,1,13,3,8,11,8,240,13,362,3,431
16,793,70,156,10,363,96,17,589,172,135,1,15,14,439,8,9,4,19,66,239,554,514,8,290,131,0,35,2,42,10,92,17,5,258,501,71,19,291,294,14,6,42,6,49,640,21,282,25,38,3712,8,3,18,6,76,3,6,2,6,7,14,206,19,411,5,449
13,818,79,163,4,370,125,20,615,181,124,1,16,27,444,17,14,9,17,67,224,524,513,5,256,114,0,26,2,42,12,67,11,1,249,466,72,14,257,319,23,9,36,5,56,603,21,253,34,47,3728,11,3,23,4,65,0,11,6,5,12,11,223,16,352,10,439
9,832,66,152,8,358,107,17,621,172,127,0,16,30,417,10,19,5,16,65,255,539,513,5,282,116,1,28,5,41,10,67,10,1,252,454,80,18,281,325,33,4,48,4,37,622,15,295,29,38,3675,12,1,27,3,82,1,6,4,9,5,5,206,22,402,5,437
12,820,65,134,8,390,100,14,645,174,146,0,18,21,439,14,16,5,12,58,242,531,502,5,265,117,0,32,3,34,7,84,11,0,277,554,77,17,264,329,23,10,31,7,52,645,20,258,31,37,3744,14,3,27,6,68,2,11,3,10,9,4,200,17,386,12,417
13,845,49,146,5,389,110,17,560,164,146,1,8,29,438,15,17,5,17,65,236,562,527,6,284,149,1,33,4,46,5,68,10,1,221,505,76,17,289,294,20,5,31,6,56,636,15,295,33,50,3765,13,4,32,7,75,1,8,1,9,13,3,204,20,367,2,430
12,857,76,159,6,424,125,15,596,170,131,1,13,17,454,9,18,4,18,59,231,528,469,10,306,132,3,22,4,43,8,74,12,1,246,468,61,12,268,338,19,9,39,2,44,613,16,271,23,59,3667,11,1,25,7,82,1,8,5,5,7,7,211,24,393,5,452
13,815,71,158,5,382,127,15,611,188,120,0,10,30,449,12,15,10,17,53,205,519,502,5,248,119,3,20,4,34,11,63,8,4,210,481,79,16,255,300,12,5,35,5,42,627,21,289,39,22,3748,18,2,31,8,73,1,4,2,3,3,8,231,20,384,6,415
11,827,71,151,5,382,120,14,609,178,146,0,13,22,477,14,11,4,14,50,207,548,520,9,312,124,2,32,1,44,7,73,5,2,234,477,76,26,270,329,11,7,44,5,42,631,18,268,20,35,3668,16,2,30,7,64,1,5,1,4,8,13,219,11,392,8,443
13,830,56,154,12,406,131,16,624,174,120,0,15,24,474,10,5,7,30,66,240,526,510,13,260,144,0,21,0,32,7,71,22,0,225,498,86,21,283,313,16,9,24,5,34,644,13,288,28,41,3641,13,3,21,7,68,0,8,2,9,8,5,211,13,381,2,427
