0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
11,660,65,156,6,383,94,17,522,162,121,3,13,25,367,8,14,5,20,63,238,465,443,8,244,117,1,26,1,30,3,52,11,3,216,455,71,30,251,268,21,6,26,2,38,464,19,264,21,40,3615,17,2,25,7,90,1,13,3,8,6,8,192,16,298,3,405
15,712,51,123,11,357,82,17,528,162,131,1,17,28,365,8,9,2,15,62,218,487,469,8,268,128,0,24,5,33,9,77,19,1,254,491,59,18,226,305,11,4,31,2,36,553,14,251,27,42,3731,14,2,25,8,77,3,5,5,6,5,8,182,19,352,5,404
14,716,66,137,4,349,95,20,506,130,119,1,18,29,368,5,10,6,13,54,213,493,398,6,225,132,2,20,4,38,9,70,11,1,220,462,70,14,206,287,27,6,30,4,43,490,17,254,29,49,3614,10,0,18,8,65,0,7,2,3,8,10,192,15,354,10,419
11,677,64,115,5,356,118,19,520,154,131,0,23,28,379,12,16,7,13,55,222,492,414,4,273,109,1,29,3,29,8,73,10,0,235,455,101,12,211,296,21,9,42,4,34,511,20,294,23,40,3593,10,0,26,3,87,1,5,4,9,2,4,181,18,320,5,425
12,757,52,136,9,371,105,11,535,144,124,0,7,17,381,10,18,4,14,66,231,488,426,5,223,126,0,31,2,37,6,74,10,0,243,480,73,9,185,310,19,8,34,7,38,481,23,237,35,38,3686,13,3,29,6,68,2,12,5,19,10,5,185,17,305,12,396
9,710,49,134,8,358,101,16,517,175,105,1,8,25,369,17,12,6,17,64,212,488,385,6,257,119,1,20,4,50,9,57,7,2,176,487,77,15,201,286,20,5,22,5,45,487,15,270,31,44,3685,12,4,25,8,71,2,7,2,8,8,10,200,19,309,6,395
4,703,54,138,4,405,119,13,508,138,112,1,12,18,366,11,8,5,15,60,230,481,396,10,258,118,3,27,5,43,6,45,9,2,238,432,71,13,217,290,12,9,34,2,40,475,11,270,24,58,3625,9,2,33,6,84,1,7,1,8,7,10,202,19,309,5,386
10,722,57,128,5,359,101,13,549,160,113,0,12,16,350,9,14,6,17,47,212,468,468,5,254,111,3,18,3,26,6,55,11,3,208,457,76,12,206,295,18,6,34,5,34,494,17,234,38,44,3648,9,2,33,7,76,1,5,1,4,4,8,212,18,295,6,383
8,746,67,129,12,360,110,12,516,133,140,0,15,27,409,7,12,5,19,44,223,487,435,9,247,122,2,27,1,40,8,74,5,2,234,460,88,15,216,289,16,8,39,5,45,509,13,240,19,36,3604,8,2,34,4,64,1,6,2,7,6,7,196,11,331,11,402
14,691,68,116,10,360,97,17,508,158,114,0,14,17,379,9,11,8,17,48,220,489,425,10,246,126,1,28,1,33,8,73,21,1,217,490,73,19,202,282,24,10,25,2,43,486,13,275,26,43,3707,11,3,24,6,68,0,2,4,11,9,3,217,11,337,2,385
