0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
11,718,80,148,6,416,99,16,555,163,130,3,19,26,400,8,19,5,20,68,247,470,405,9,247,111,1,20,1,30,3,68,11,3,246,453,81,25,246,283,24,6,29,9,42,497,15,275,21,40,3943,18,3,25,8,93,1,13,3,8,7,8,229,16,343,3,386
16,777,63,142,11,406,81,24,550,166,127,1,17,28,393,8,9,2,14,72,229,491,490,12,268,129,0,27,5,33,12,67,17,1,222,509,70,18,212,297,12,4,31,5,35,504,14,298,30,43,3909,15,2,25,8,86,3,5,5,9,7,8,210,19,341,5,417
14,714,80,151,4,370,105,20,531,152,107,1,22,30,385,5,10,6,13,64,215,496,421,7,220,129,2,22,5,38,9,82,11,1,237,457,75,11,204,314,27,7,30,3,43,511,15,264,32,49,3967,10,0,18,10,65,0,7,4,7,8,10,219,19,304,7,393
11,737,60,120,4,356,115,19,510,163,130,0,16,29,360,12,14,7,16,47,252,507,407,6,258,111,1,29,3,27,8,82,10,0,245,458,94,18,232,282,21,9,39,5,35,487,20,285,27,41,3907,10,0,26,3,83,1,5,5,11,5,4,175,18,316,5,383
14,772,52,152,9,398,98,15,559,156,141,0,16,18,385,10,17,3,15,69,212,489,474,5,233,128,0,32,2,37,6,73,19,2,234,467,85,17,193,308,19,8,34,6,37,533,23,250,35,38,3968,15,3,29,6,71,2,12,5,19,10,5,215,12,336,7,415
8,745,67,151,8,355,103,16,559,168,105,1,7,25,364,17,12,6,17,65,238,477,441,9,259,120,1,20,4,50,9,69,7,2,221,485,89,15,226,295,20,5,28,5,45,516,15,298,31,45,4053,6,4,30,10,82,2,7,5,9,8,8,175,23,347,6,415
12,778,62,146,4,410,119,18,528,145,113,1,12,18,375,11,8,5,15,72,229,489,454,6,259,123,3,28,5,43,6,55,9,2,250,469,101,14,217,306,25,9,34,6,40,512,11,283,24,58,3991,9,2,33,6,100,1,7,1,8,7,10,201,17,305,7,403
11,740,72,136,5,355,99,13,526,152,113,1,12,18,371,7,21,6,17,53,216,476,444,7,262,134,3,18,3,27,6,73,11,3,213,480,94,12,202,293,18,9,43,5,34,505,17,257,32,44,3958,13,2,32,7,91,1,6,1,4,4,8,188,19,285,7,392
8,772,68,159,7,419,106,15,534,146,134,0,16,27,403,7,12,5,19,65,219,485,455,13,247,122,3,27,1,41,8,78,9,2,241,455,82,15,226,276,19,8,38,8,45,543,14,284,19,34,3876,16,2,34,4,64,1,6,5,7,7,9,197,21,338,11,432
16,713,75,128,10,406,111,18,538,175,101,0,18,17,435,9,11,8,17,55,218,492,454,10,252,123,1,28,1,33,8,77,21,1,219,493,86,19,237,295,24,10,34,2,43,556,14,281,26,50,3918,14,3,24,7,68,0,4,4,11,10,7,217,12,340,7,389
13,773,61,158,4,359,89,24,504,173,127,2,11,17,373,14,17,3,20,57,235,460,451,10,233,91,1,30,2,38,6,70,8,1,200,433,72,16,230,274,24,7,26,5,37,513,16,260,21,39,3963,13,3,26,14,67,1,6,2,12,10,6,244,15,356,6,404
14,732,68,125,5,378,99,16,539,128,127,0,19,28,398,14,11,7,8,48,243,551,438,4,237,129,1,36,0,36,7,76,15,3,227,463,93,18,226,313,22,11,27,13,28,505,21,288,35,42,3935,11,1,17,6,81,0,6,5,6,6,10,217,15,334,8,432
22,705,80,149,16,404,127,8,518,169,133,0,16,19,402,15,14,6,18,52,225,505,444,12,264,113,3,21,1,42,4,80,8,0,234,450,85,14,204,297,17,7,36,8,47,527,14,306,23,42,3992,17,4,22,5,81,0,6,6,8,9,4,227,16,348,8,403
11,720,68,152,5,362,139,13,586,147,160,2,12,35,394,15,10,3,24,60,236,460,437,12,286,135,1,10,2,39,9,72,10,1,214,460,88,23,215,304,21,8,30,4,36,526,20,286,29,43,3965,14,2,20,4,77,3,5,2,5,6,10,194,19,342,9,401
20,708,66,127,5,394,134,19,539,177,112,0,16,24,376,10,16,9,11,57,247,496,451,8,262,120,2,15,2,39,8,59,16,1,237,472,90,21,242,308,15,7,25,7,37,516,20,272,26,37,3867,15,3,26,12,73,4,12,4,3,5,5,194,22,337,7,377
17,706,64,152,5,379,113,20,579,148,138,2,10,24,340,9,13,4,20,65,240,491,431,5,235,136,1,22,1,37,9,74,9,1,248,468,97,12,247,307,20,5,46,7,47,525,14,292,24,43,4078,14,3,33,10,89,0,7,2,6,5,7,203,13,337,6,434
12,702,60,153,7,387,121,17,530,150,119,0,12,29,373,10,15,5,9,61,226,467,413,7,253,131,3,17,6,38,6,66,15,2,222,479,84,10,246,291,22,10,40,6,44,532,14,248,27,34,3999,7,4,22,2,91,3,6,3,8,6,5,210,9,398,2,404
18,744,64,128,3,440,122,21,543,154,139,1,17,16,377,15,9,14,12,62,258,477,429,9,280,116,3,25,3,35,8,91,17,2,236,466,90,15,241,304,26,6,22,7,43,522,21,260,35,55,3988,12,2,23,5,79,1,6,2,3,13,7,178,17,315,9,395
14,726,59,143,9,359,90,17,531,161,119,1,13,25,383,9,8,8,21,70,237,493,466,8,270,133,1,23,0,33,9,75,10,3,244,461,91,14,218,326,21,10,34,6,35,535,15,290,23,37,3929,12,1,26,2,73,2,7,3,10,8,5,224,10,307,7,403
21,709,63,150,12,396,110,19,561,165,133,1,16,19,391,7,13,6,15,72,214,473,396,8,259,107,2,27,6,50,9,60,13,3,257,441,75,12,217,300,19,7,27,5,45,531,22,279,36,36,4065,13,5,24,3,76,2,6,3,6,12,11,192,15,351,12,423
18,772,70,144,3,405,106,16,557,134,121,0,20,21,397,10,12,9,15,61,236,492,423,12,251,111,1,19,2,35,11,57,14,0,234,454,76,18,211,318,20,5,34,9,33,510,25,257,31,47,3992,12,3,26,8,66,0,5,5,5,10,7,189,15,334,5,428
10,734,65,159,5,394,113,26,537,172,126,3,14,26,366,16,16,5,18,50,211,456,471,8,255,140,0,26,2,45,5,70,10,2,227,466,69,16,222,355,18,6,28,0,39,513,19,278,29,34,3964,14,5,26,6,81,1,5,6,7,7,11,206,15,324,4,404
9,800,69,163,5,380,108,13,510,155,128,0,16,29,391,9,15,8,18,62,219,505,377,8,277,127,2,23,1,39,6,68,16,1,217,479,96,14,217,290,17,9,32,8,30,486,11,277,30,54,3890,14,3,26,5,77,0,8,5,7,7,5,215,23,334,7,409
17,747,66,157,5,408,119,18,541,154,151,1,12,29,403,15,20,5,15,63,236,468,443,9,248,118,1,21,1,31,9,75,13,3,250,488,91,7,217,301,16,4,38,6,45,467,17,238,23,42,3918,13,0,26,5,87,1,8,2,6,4,4,196,11,325,5,392
10,741,68,140,4,358,112,23,510,152,138,0,14,31,392,12,19,7,12,49,231,495,482,6,225,134,4,26,3,30,7,63,7,2,219,436,76,15,188,313,23,7,30,7,44,511,24,303,15,36,3870,11,6,17,6,79,1,7,1,11,11,6,223,13,335,4,380
14,707,53,159,5,376,106,13,539,153,133,0,12,19,413,9,15,6,14,63,230,473,477,15,259,120,0,26,3,52,3,62,12,2,199,428,93,11,201,310,24,12,42,5,39,510,12,253,24,38,3956,9,3,21,8,79,0,5,5,7,6,6,219,8,332,12,420
16,754,74,134,9,366,93,14,500,179,99,1,23,15,380,13,17,5,21,48,220,486,466,10,259,109,1,25,6,45,8,85,11,4,247,444,98,13,219,318,19,9,37,9,46,507,11,300,17,37,3958,12,4,34,5,77,1,5,3,8,10,6,178,9,331,10,392
12,796,78,150,10,369,102,14,550,154,122,1,20,30,372,8,13,12,16,61,269,470,453,9,240,121,2,21,3,47,9,76,13,6,225,477,87,12,226,337,16,5,43,6,52,520,8,295,23,45,3927,6,1,27,9,85,2,5,1,8,7,5,217,23,356,6,389
11,704,58,150,10,381,115,12,511,177,123,2,20,25,390,10,14,11,17,61,250,488,426,6,270,131,2,29,0,34,6,76,19,3,244,429,77,7,206,328,24,5,31,5,41,558,17,252,26,34,3872,11,5,25,7,75,0,9,2,6,7,10,181,16,312,5,402
10,720,51,139,13,389,113,25,524,181,145,1,21,22,353,13,12,5,15,49,211,501,413,5,258,121,2,20,5,51,7,73,17,3,199,467,82,12,232,295,13,11,34,2,34,505,23,259,19,42,3946,18,0,31,5,90,1,11,4,6,5,5,175,13,372,3,419
10,736,87,145,8,363,108,23,556,150,125,2,14,27,397,4,14,6,16,49,244,500,428,4,255,135,1,22,5,42,8,67,16,2,230,439,90,16,216,319,26,5,34,6,32,485,13,250,38,43,3955,14,1,25,7,76,1,3,2,6,7,6,193,20,303,7,405
11,703,62,146,4,409,119,18,534,152,121,0,13,23,380,9,10,8,14,58,212,500,455,4,270,124,4,28,4,41,11,70,9,6,244,505,80,20,206,310,20,8,36,6,42,538,15,275,39,44,3956,6,2,28,8,76,1,7,3,5,4,7,206,15,335,6,393
16,736,62,149,5,416,102,23,537,157,88,0,15,19,400,10,13,5,12,46,208,546,464,4,255,117,0,20,4,32,5,70,11,2,195,468,81,12,196,309,22,8,39,7,34,502,24,282,21,41,3869,9,3,27,5,86,2,8,8,6,8,3,188,15,369,10,408
11,740,59,132,7,390,99,19,575,144,133,0,10,35,390,9,11,7,15,62,213,519,426,4,246,128,1,15,2,35,10,90,16,2,206,415,73,16,185,270,16,6,30,6,40,508,14,243,26,41,3969,8,2,28,8,91,2,5,2,7,4,6,210,15,356,6,375
12,748,65,158,16,397,94,10,549,173,115,0,20,15,388,15,9,3,19,60,243,455,440,6,246,117,3,28,2,43,7,77,11,2,225,463,76,13,198,339,28,7,29,9,39,490,15,276,25,43,3843,18,0,23,7,70,1,7,2,16,5,4,224,20,305,6,388
21,762,55,154,2,387,111,17,547,165,104,0,10,18,416,10,23,9,17,46,213,515,443,15,247,109,2,36,3,42,11,74,14,4,243,519,86,12,210,304,18,4,35,8,38,549,14,269,30,32,3983,9,0,26,2,89,2,9,4,4,5,7,190,19,337,4,396
9,718,55,165,9,396,107,20,543,135,147,1,17,31,368,6,19,11,13,55,187,494,458,7,235,112,2,27,5,34,11,64,9,3,252,432,98,14,227,302,21,9,34,6,33,534,25,306,17,50,4003,14,2,22,8,72,0,3,2,18,4,1,188,24,344,5,381
14,760,68,140,8,379,105,17,541,151,138,1,14,20,368,11,7,8,20,53,235,464,464,14,265,104,3,16,3,29,14,67,13,4,214,478,78,7,214,305,20,11,31,5,44,499,6,269,22,52,3987,13,1,31,10,65,1,7,1,11,5,7,211,15,339,4,378
13,741,68,151,12,389,110,23,554,155,146,0,19,30,379,7,10,6,17,72,263,477,477,13,241,141,1,37,3,36,5,68,18,2,208,470,81,22,211,272,21,16,35,7,48,506,17,265,19,43,3927,17,4,26,10,82,0,3,3,6,8,5,225,18,342,7,399
12,737,56,150,13,399,116,27,547,155,106,1,22,16,399,17,16,7,21,53,224,486,458,8,249,111,0,29,2,45,8,73,17,1,234,461,70,16,230,291,19,8,40,3,53,529,11,232,19,37,3816,8,2,24,7,78,0,9,5,13,4,11,203,12,331,10,398
15,731,71,146,10,378,101,18,538,173,114,0,14,19,394,21,13,7,14,56,231,476,452,7,249,124,5,24,3,42,4,81,11,1,230,449,101,21,220,357,25,5,33,4,37,473,20,296,23,41,3914,10,3,24,12,64,2,8,4,15,4,8,207,11,310,4,398
14,767,56,164,5,390,108,12,551,162,144,0,19,15,374,14,15,4,17,65,222,481,436,6,253,128,3,22,3,33,8,84,11,3,244,468,98,17,229,307,14,13,30,5,38,518,14,271,21,55,3918,12,1,21,5,86,1,6,5,8,4,8,230,19,367,7,392
22,785,66,137,8,360,93,11,591,145,126,0,17,34,409,9,15,4,23,53,247,460,431,7,255,120,1,23,3,33,3,64,8,5,251,469,95,18,238,323,13,8,33,6,29,466,18,253,27,39,4009,8,4,28,5,83,0,5,4,3,2,9,210,12,330,8,441
14,736,62,133,15,394,100,13,523,162,143,1,25,19,353,9,12,10,18,61,214,478,456,5,227,130,1,25,3,27,5,80,8,3,245,449,91,20,221,330,25,9,34,6,35,534,15,261,33,51,4055,12,2,17,9,73,1,11,2,10,8,11,215,19,360,6,389
16,743,85,148,8,377,112,15,566,162,130,1,14,26,370,12,18,6,16,53,235,441,470,5,237,117,1,22,5,43,10,82,9,1,231,479,83,9,206,305,16,3,32,4,41,553,18,275,27,32,3835,8,2,25,9,85,0,5,3,12,5,5,234,11,315,8,400
16,716,79,168,12,415,122,19,513,182,107,1,17,26,393,8,15,8,13,70,263,478,475,14,246,124,0,27,4,37,6,66,10,4,244,438,76,8,230,303,16,3,33,7,42,531,15,260,37,34,3959,12,2,28,8,84,2,7,4,8,5,6,186,14,334,4,378
12,743,66,166,6,361,103,12,549,163,134,0,17,26,416,6,12,4,15,57,273,492,441,4,276,130,3,26,3,43,9,64,10,3,204,456,75,16,218,313,24,10,34,7,38,506,18,285,32,45,3948,11,3,25,8,76,2,4,2,8,6,10,226,16,330,6,412
9,714,53,150,6,387,102,11,535,160,137,0,12,22,375,9,13,5,11,53,229,489,461,8,245,118,1,29,4,40,4,85,11,3,223,471,89,21,220,334,20,4,39,3,29,483,26,251,33,40,3875,17,3,27,2,84,3,10,5,10,6,4,212,8,343,8,437
8,746,72,152,13,409,96,13,581,179,149,2,15,21,347,17,10,7,22,63,208,479,457,4,232,125,1,27,6,24,7,77,10,3,213,442,94,17,192,319,17,9,26,2,43,515,17,264,32,41,3966,10,4,25,6,86,2,5,1,11,9,12,184,12,320,5,402
11,742,56,151,6,387,91,25,563,159,102,1,16,30,383,11,12,4,17,61,244,453,445,8,251,111,2,27,2,35,9,69,18,2,253,464,73,14,228,297,21,13,37,4,42,523,17,265,19,29,3983,13,5,23,4,85,1,13,2,7,2,3,195,18,314,8,417
18,738,69,136,4,379,96,22,554,153,122,1,23,22,386,14,11,3,17,62,197,496,431,9,272,135,1,25,4,39,9,65,16,2,230,486,88,14,209,273,11,4,33,8,29,502,20,275,26,44,4023,10,4,26,6,83,1,5,5,7,9,6,204,17,323,4,394
11,715,86,157,6,384,123,14,492,167,125,1,14,24,375,13,12,4,18,55,234,481,439,15,241,108,0,29,1,23,8,94,14,1,234,447,98,12,201,255,19,7,30,7,42,513,17,284,25,38,3936,13,2,31,7,89,1,4,3,8,9,11,213,17,311,9,393
19,748,69,143,4,404,120,13,535,153,101,0,17,25,380,6,8,8,15,53,219,479,417,7,245,125,0,22,4,39,6,63,13,3,212,474,66,21,229,310,21,5,31,7,38,506,17,287,17,35,3985,6,2,26,3,73,2,8,1,7,5,4,203,9,333,6,390
13,688,78,128,10,396,111,24,527,177,110,1,16,21,415,7,8,11,16,69,229,537,439,7,229,112,1,28,2,35,12,73,13,2,235,487,79,17,249,303,26,4,29,3,35,511,19,275,28,28,3858,6,1,24,3,78,0,2,5,9,2,7,207,13,321,8,405
10,729,78,148,6,378,109,20,525,166,124,1,13,18,396,12,11,5,16,49,241,517,456,9,263,130,2,17,2,34,14,76,13,3,226,489,83,17,212,301,25,8,37,4,43,515,18,280,30,40,3984,12,2,25,7,75,0,5,4,4,3,3,218,17,321,3,412
12,808,60,149,5,348,97,16,551,164,132,1,23,20,373,8,12,15,15,52,242,481,405,17,252,125,1,23,1,33,7,59,15,1,212,469,78,12,207,308,21,10,32,11,36,492,20,282,30,30,3913,14,4,15,6,73,1,10,4,13,5,6,193,14,357,6,390
11,708,59,140,8,414,108,16,533,165,138,0,17,17,381,8,14,5,7,72,220,474,468,10,244,127,2,28,4,39,8,85,7,5,261,480,85,16,235,317,25,7,36,7,42,517,25,276,35,48,3994,9,1,25,5,78,0,5,10,11,8,8,199,23,332,7,372
20,750,62,158,6,411,101,17,541,152,146,1,24,27,428,6,15,9,7,66,219,467,468,6,229,132,2,14,2,37,5,71,12,2,238,481,78,15,230,275,18,7,33,5,30,483,21,251,25,42,4045,13,6,29,5,79,1,9,3,9,5,4,192,16,327,4,395
14,756,48,153,11,366,126,17,530,141,126,1,22,19,367,15,10,6,25,51,231,487,459,7,236,124,2,29,2,31,6,81,8,1,261,512,78,19,216,275,25,4,28,8,37,494,15,293,32,40,4029,11,1,22,6,72,0,11,3,10,8,4,214,20,316,7,382
12,722,62,128,6,376,89,17,536,157,107,1,17,23,402,8,13,8,14,58,241,494,449,6,246,111,0,16,4,34,5,61,9,3,226,483,77,16,225,257,12,9,26,8,52,507,21,258,30,38,3930,12,3,31,10,80,0,1,2,7,6,7,222,9,361,5,399
15,774,68,154,9,403,110,18,561,148,117,1,14,19,376,17,15,5,14,62,254,500,434,6,238,106,0,20,3,29,6,73,15,1,239,470,78,13,233,334,14,6,44,4,36,529,13,299,34,35,3986,7,3,23,1,78,1,6,3,6,7,10,227,18,319,5,400
16,744,72,115,9,383,120,7,522,161,128,2,18,21,351,7,15,5,14,48,237,443,416,5,253,120,3,25,6,29,8,64,8,4,226,471,77,19,249,335,15,10,23,4,39,517,14,268,15,37,3974,9,0,25,5,84,2,10,4,12,2,6,213,17,336,6,423
18,677,77,157,8,389,126,21,531,166,134,0,24,21,393,12,13,8,9,58,218,526,448,12,215,115,3,17,6,29,5,76,9,3,236,466,94,19,233,343,23,3,30,7,54,538,18,272,34,60,3968,15,6,26,2,88,0,9,4,9,7,11,199,20,313,0,436
10,771,63,141,5,368,123,12,543,169,118,1,16,25,400,10,15,9,14,57,216,499,425,9,253,118,1,18,2,23,5,79,15,3,214,452,92,8,224,329,19,14,39,3,40,579,25,274,21,36,3979,14,2,27,3,79,0,5,4,7,8,5,208,13,343,6,377
6,735,70,143,10,395,117,18,547,179,116,1,21,23,377,14,16,6,11,49,215,496,435,10,259,129,0,28,2,27,5,94,7,1,240,467,72,23,225,319,16,5,25,9,35,506,14,268,31,43,3927,9,0,20,4,89,2,9,3,7,5,6,241,14,329,10,426
26,759,60,144,5,388,105,19,520,145,104,2,15,29,370,9,15,9,11,55,224,503,427,17,249,125,0,19,2,44,3,67,12,1,232,443,70,15,225,319,15,9,35,4,54,539,19,272,29,35,3890,6,2,28,6,75,0,5,3,11,6,2,210,16,344,5,415
