0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
15,823,56,145,6,431,119,11,668,183,135,2,20,32,449,16,11,6,19,62,254,566,531,5,283,127,2,25,7,25,9,71,7,2,243,532,94,24,348,339,16,5,30,3,41,726,15,321,17,37,3814,12,3,29,6,68,2,11,5,4,7,9,189,16,410,6,458
10,843,68,158,13,420,146,20,684,158,136,0,17,28,504,12,17,11,18,78,223,602,583,8,270,134,3,27,5,35,11,100,12,3,256,485,81,25,330,344,15,9,27,6,50,712,25,278,38,45,3673,13,4,24,7,95,0,10,4,10,9,8,225,20,373,3,438
9,888,66,175,13,421,131,18,708,193,127,2,15,26,539,10,21,8,23,69,252,550,569,10,256,118,4,25,3,32,6,84,7,3,225,547,101,24,359,326,24,7,30,4,58,709,26,284,25,46,3743,20,1,29,4,65,0,6,4,9,8,11,235,18,398,3,417
17,864,64,162,8,428,121,13,639,198,129,1,20,31,524,10,11,3,16,77,225,571,539,7,277,152,0,26,5,35,8,76,7,1,231,473,80,24,341,357,24,7,38,5,42,717,17,314,24,46,3756,14,0,29,5,72,2,9,5,4,12,6,242,20,411,8,406
13,877,82,127,5,389,122,11,674,199,133,2,8,29,492,17,13,4,11,60,250,570,582,12,284,104,0,23,2,39,4,79,13,1,250,520,77,20,297,325,14,10,40,8,46,707,21,314,31,46,3739,9,2,37,6,70,0,6,8,10,6,5,217,13,440,5,449
19,903,55,173,8,393,115,16,678,183,125,0,10,31,477,13,13,7,24,65,247,522,562,8,267,134,1,22,6,37,6,85,16,2,217,540,77,22,307,342,17,5,37,6,45,692,25,307,31,48,3765,16,2,39,11,74,1,8,2,11,4,8,237,13,385,9,496
11,859,66,149,10,395,141,21,651,194,125,1,17,33,545,18,14,6,24,62,244,614,595,8,301,118,1,21,5,43,7,81,16,0,247,526,78,15,332,331,23,7,21,6,43,768,16,315,28,42,3699,15,3,18,13,93,0,11,6,11,9,5,224,12,400,5,437
11,862,70,160,10,453,122,18,690,187,129,1,12,19,495,16,17,5,21,76,235,607,555,8,256,131,1,17,4,42,9,87,8,3,246,547,82,25,345,318,17,4,30,4,43,679,15,320,33,45,3792,18,2,20,7,83,1,7,5,9,6,11,215,13,394,6,462
15,833,67,151,8,419,114,22,679,175,146,0,15,25,494,9,17,6,11,81,237,562,553,3,252,114,1,22,3,40,7,79,9,4,254,533,96,25,324,335,18,10,32,7,49,751,17,285,21,47,3662,14,3,24,11,83,2,8,3,3,4,8,226,11,385,5,431
23,872,79,164,7,432,101,22,674,177,150,0,17,35,509,10,23,7,17,71,272,592,578,6,291,117,2,35,4,37,9,73,15,1,215,489,82,20,330,328,20,7,41,10,52,751,18,317,35,42,3730,13,4,14,7,77,0,2,5,12,4,10,216,18,374,9,431
