0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
18,841,78,194,11,425,103,24,619,191,139,3,20,30,488,8,20,3,21,77,256,534,512,6,278,124,1,28,3,30,3,76,14,4,267,521,102,21,309,326,25,8,32,6,53,636,15,331,37,42,4807,18,3,36,8,87,1,10,4,9,5,3,266,26,391,3,382
23,899,73,170,9,427,121,23,603,190,131,1,22,29,448,15,13,8,17,72,287,559,528,12,277,151,0,35,2,38,11,84,17,5,242,512,83,18,246,336,25,3,34,7,47,639,12,331,45,45,4783,14,2,21,6,86,3,5,6,14,5,12,231,26,395,8,462
19,884,81,182,8,400,119,18,627,184,150,1,22,26,460,12,10,6,19,66,224,490,537,7,232,141,2,24,6,40,9,95,11,2,236,496,96,19,229,321,33,6,45,3,48,601,20,310,42,36,4811,21,0,22,6,74,1,6,5,7,11,12,250,19,412,7,439
13,916,82,157,4,360,126,28,633,195,148,0,15,32,439,13,24,9,20,72,258,528,498,8,270,128,1,34,2,35,11,94,13,0,245,486,98,15,259,339,29,5,37,5,41,613,17,313,27,52,4862,22,0,41,3,89,1,7,6,11,13,3,212,20,400,6,436
26,917,79,172,9,412,113,16,654,176,162,0,19,24,478,12,15,4,14,68,255,526,543,12,243,128,0,30,3,47,7,98,28,2,256,525,96,22,265,368,24,4,35,4,50,637,23,318,33,38,4824,14,3,28,4,82,2,14,10,18,10,6,216,12,380,7,471
12,906,77,159,5,421,126,21,606,188,134,4,14,28,447,14,17,4,14,73,261,523,551,15,275,112,1,31,8,47,10,73,17,5,270,534,97,28,290,368,29,11,35,3,49,602,15,317,48,48,4782,3,5,29,9,92,1,9,8,9,9,12,214,23,409,6,440
17,909,79,204,6,407,125,24,602,186,150,1,30,17,428,12,8,7,20,68,286,538,525,6,280,134,3,27,7,47,9,85,11,1,282,525,110,20,255,336,20,9,47,6,68,628,11,295,28,49,4763,10,3,26,4,82,1,6,10,7,5,7,244,16,395,8,444
19,929,71,196,6,391,132,22,636,178,151,0,31,25,442,7,14,10,20,78,231,507,532,8,270,154,3,24,3,26,16,84,11,6,239,471,91,20,241,346,20,10,45,4,51,641,17,292,39,34,4780,14,2,31,9,73,1,9,6,4,6,5,247,14,391,7,435
16,909,76,192,8,423,129,28,668,183,154,0,20,30,466,13,13,5,14,69,271,517,515,15,293,127,3,23,1,39,6,90,11,4,237,542,120,24,274,343,20,8,34,7,38,654,12,309,26,35,4762,19,2,24,6,75,1,6,5,7,6,8,251,29,417,11,475
18,868,67,195,11,425,122,22,634,182,130,0,16,25,466,9,17,9,16,80,270,510,534,12,270,135,1,33,4,49,11,67,23,0,246,536,108,18,282,341,31,10,27,5,53,619,16,308,31,48,4781,12,3,35,6,89,0,4,3,10,10,7,243,17,393,7,418
