0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
19,943,69,185,4,386,111,20,671,171,142,1,21,32,518,15,19,6,18,58,254,577,625,8,270,134,2,16,4,43,6,78,8,1,250,524,80,16,321,338,22,7,34,6,57,701,24,284,38,50,4084,12,2,29,9,75,1,6,4,16,9,6,237,18,433,9,454
14,925,64,171,9,447,118,16,719,187,134,0,13,31,536,7,17,11,17,70,248,596,639,5,278,128,1,28,4,30,9,84,15,4,236,514,98,21,348,326,15,8,42,13,48,758,17,339,29,49,4077,14,6,20,10,88,1,7,2,5,5,11,249,11,418,8,494
20,905,74,162,6,430,130,14,721,211,152,0,17,23,548,13,14,8,20,76,252,594,564,15,286,133,4,28,3,52,6,79,8,2,252,529,89,24,346,346,29,5,28,8,56,749,20,333,28,52,4065,17,2,29,3,87,0,5,7,8,10,9,234,16,468,6,525
15,954,77,169,8,401,160,18,731,184,150,2,12,28,557,10,13,2,16,87,274,584,583,12,291,137,1,23,5,58,13,80,11,5,219,542,86,28,363,343,27,8,30,4,49,769,22,320,28,34,4069,17,2,24,6,81,3,7,1,5,15,6,235,19,405,6,463
24,915,78,166,11,421,126,19,728,202,151,0,14,33,572,12,16,11,21,89,255,573,604,9,297,143,2,34,4,38,13,77,16,1,246,554,106,37,334,323,20,10,34,11,50,730,28,342,29,43,4072,16,3,24,9,76,5,10,3,7,9,11,232,18,449,7,460
19,916,67,170,6,404,111,27,697,188,131,2,14,27,518,12,20,7,19,72,268,582,576,5,256,138,1,23,3,36,13,87,13,2,223,554,82,21,345,324,19,7,48,6,49,762,22,320,24,41,4077,15,4,28,10,99,1,6,6,7,8,4,221,13,430,6,479
19,881,66,158,10,430,110,22,685,179,141,0,16,28,511,13,14,2,21,85,262,566,543,7,286,141,5,25,5,41,8,74,14,2,235,535,87,23,317,347,20,6,46,8,60,721,14,281,23,40,4083,17,3,21,3,86,3,6,3,8,9,4,229,15,435,4,490
15,893,83,175,5,411,121,10,636,172,143,1,22,26,580,13,9,5,19,68,274,573,596,9,293,134,3,23,3,35,12,85,15,2,251,553,89,24,349,337,22,11,24,11,37,765,20,297,32,52,3899,16,2,23,11,76,0,7,6,11,6,6,222,17,408,9,471
11,890,78,168,7,407,122,17,677,203,131,0,13,27,500,6,16,9,20,74,254,552,642,7,296,129,1,24,2,45,9,71,9,2,268,524,79,27,336,344,27,9,25,4,45,761,20,271,28,58,3955,26,3,23,6,91,2,7,4,11,5,4,246,21,410,7,498
19,901,68,166,14,396,125,17,672,204,165,2,21,27,527,9,11,7,14,75,269,601,561,10,304,148,2,27,7,38,6,71,13,3,262,564,90,20,345,361,22,7,30,5,50,719,16,323,37,44,3947,16,9,34,9,76,2,13,2,10,11,10,221,19,414,12,467
13,893,78,190,7,413,137,14,652,207,142,0,19,30,498,13,18,4,18,64,249,590,599,15,284,135,1,21,2,49,10,95,15,1,249,517,81,16,383,368,17,9,41,7,60,759,22,289,31,49,4097,10,3,21,6,77,0,7,1,9,16,7,214,15,441,6,475
17,911,67,169,13,449,117,29,745,225,139,3,15,34,538,14,12,8,19,60,251,529,600,9,320,151,0,23,5,48,7,93,8,0,281,532,92,25,332,380,20,8,44,0,43,792,15,368,27,39,4056,16,4,29,7,83,1,11,3,9,13,7,228,15,419,4,469
16,881,92,195,9,426,142,20,682,173,147,0,20,29,518,9,21,6,24,84,258,585,572,6,266,125,2,35,4,42,8,74,16,1,242,567,96,29,342,339,16,8,37,8,45,831,22,325,25,57,3999,20,2,41,6,87,0,6,3,5,16,8,246,23,413,7,472
16,944,77,179,5,438,116,17,652,184,154,1,10,28,536,9,18,12,15,66,217,603,604,9,270,133,2,30,3,45,10,84,13,3,253,540,82,15,316,326,16,9,41,7,45,722,17,287,20,47,4044,25,1,29,19,79,1,8,6,7,9,12,217,15,453,5,460
13,926,77,176,6,404,134,15,651,183,141,0,12,27,446,10,14,7,9,70,236,594,578,6,276,130,4,25,3,42,8,72,7,0,255,532,84,27,324,340,27,11,38,8,52,769,18,314,24,52,3920,21,8,27,9,82,1,7,1,8,12,7,237,16,410,4,417
13,886,73,166,8,404,127,12,681,209,149,0,23,29,488,8,21,12,16,62,237,533,577,15,244,140,0,26,2,50,9,86,10,2,244,545,98,26,328,383,18,5,32,6,49,761,16,320,30,47,4167,8,4,31,10,80,0,7,3,7,2,9,230,12,430,10,463
19,857,68,161,6,412,126,22,699,203,140,1,18,33,514,11,22,5,17,67,269,604,590,10,258,118,0,29,7,38,2,82,13,2,269,518,84,23,333,352,16,8,32,9,55,745,16,289,35,49,3935,14,2,40,2,80,2,9,6,6,3,6,227,10,432,10,511
20,904,61,176,11,428,124,26,689,218,133,2,15,22,534,7,16,7,19,85,279,566,599,9,292,149,2,21,5,46,7,71,13,1,244,523,93,19,339,327,15,8,34,6,42,725,21,301,30,55,4094,13,4,30,8,101,2,7,4,4,6,8,229,25,458,7,429
18,935,61,155,7,430,127,20,677,218,160,2,16,23,497,16,10,6,25,84,266,584,589,5,309,137,3,22,2,30,12,81,14,2,254,513,87,20,341,354,24,6,25,3,50,760,21,317,32,36,3920,13,6,26,6,70,2,14,5,13,6,9,214,14,399,3,477
14,888,74,158,12,426,129,17,664,201,158,1,15,24,523,16,15,14,15,68,253,588,521,5,281,138,2,32,1,49,12,83,18,1,218,534,81,21,354,342,20,12,35,4,42,778,24,299,24,42,4071,22,2,26,6,71,0,10,4,7,7,5,220,14,420,3,446
13,897,74,190,7,415,135,22,744,182,141,2,16,30,490,9,18,7,15,72,255,575,577,4,294,156,0,25,7,49,9,72,13,1,239,516,96,18,331,332,13,7,41,3,54,758,18,296,35,63,4071,17,1,22,8,82,1,7,3,6,6,13,206,21,403,8,440
17,896,68,187,9,390,126,25,710,190,140,0,17,31,526,18,9,12,18,80,248,555,613,6,289,140,4,26,5,42,11,86,7,2,262,570,73,27,336,345,21,12,35,6,47,767,21,314,37,50,3979,14,2,26,5,81,1,4,0,8,12,15,246,15,439,6,483
20,911,68,170,8,374,121,18,640,166,139,0,15,25,591,14,11,8,13,69,248,632,609,4,296,127,0,23,6,39,9,73,10,3,270,507,94,18,344,380,31,7,29,6,47,718,20,285,28,54,4038,15,5,39,5,83,4,6,3,3,5,5,225,18,399,6,500
16,949,72,164,9,436,128,28,676,177,137,0,13,36,555,8,10,9,14,70,268,626,591,5,277,123,1,19,2,27,15,101,16,1,246,573,77,17,321,356,20,6,29,3,55,722,16,317,35,43,3979,9,4,20,8,86,1,7,6,6,4,8,217,13,420,6,442
17,892,81,178,8,402,126,14,709,195,149,2,26,30,512,11,8,6,18,65,280,568,601,6,266,144,5,24,4,55,8,69,11,6,268,544,88,18,358,358,17,7,30,9,53,740,18,290,32,47,3975,10,0,24,5,70,1,10,4,10,8,9,245,21,422,8,473
14,943,82,195,3,439,139,18,711,171,133,0,16,21,514,13,26,9,26,75,242,556,557,15,325,108,2,29,7,33,4,78,14,4,245,564,94,23,328,339,21,7,35,9,39,790,17,310,40,39,4124,18,4,19,4,82,0,5,5,5,6,9,217,17,423,4,477
13,883,54,182,10,432,134,18,673,188,144,1,14,33,554,11,11,4,16,80,239,557,594,7,305,135,0,30,4,32,10,76,10,4,300,485,92,22,353,381,28,9,32,5,55,772,23,301,25,56,4153,13,4,21,6,73,1,7,1,12,6,4,208,29,415,5,445
19,889,77,191,6,434,112,13,702,182,132,1,13,29,551,13,16,7,18,81,238,598,605,13,305,94,4,29,3,37,11,66,14,4,251,507,90,14,360,346,16,7,30,7,57,714,14,298,28,59,3933,12,2,30,10,80,1,4,0,9,8,5,238,16,424,8,453
13,912,70,172,11,417,132,14,722,194,169,0,21,28,562,15,14,7,25,79,247,514,560,10,304,131,1,30,6,38,10,75,18,6,246,513,81,17,324,333,19,13,36,6,54,712,19,304,29,41,3978,9,4,26,8,67,0,10,2,7,9,7,209,13,438,5,464
17,921,72,177,12,422,123,28,726,182,142,0,21,28,513,16,15,5,21,74,222,614,564,7,272,142,0,24,2,45,15,93,14,2,259,543,80,18,346,338,17,14,34,5,58,727,19,313,22,35,3990,13,3,30,9,73,0,6,4,8,10,5,231,14,436,10,459
19,883,78,159,11,418,115,10,702,201,137,0,9,22,500,14,15,6,27,78,238,567,594,8,282,132,1,24,3,41,2,73,11,1,263,493,110,21,343,383,22,5,34,4,41,768,20,300,34,47,3937,17,2,30,6,73,2,8,2,12,9,7,193,12,401,10,479
13,926,65,190,8,412,100,21,726,211,149,0,16,30,497,9,16,5,19,68,237,627,576,6,268,149,4,32,5,23,18,74,8,2,256,501,84,30,376,361,14,7,27,6,47,721,23,316,28,48,4042,21,3,28,8,83,1,8,3,7,7,11,229,24,457,7,428
20,878,65,190,9,418,125,15,707,186,126,0,25,30,543,18,18,3,23,65,266,578,568,11,273,115,3,18,4,53,4,86,10,5,268,537,85,23,335,318,21,13,33,6,47,765,17,315,33,52,4056,16,5,33,2,74,0,9,9,4,9,9,232,17,409,7,509
16,912,78,160,7,402,129,19,690,194,155,1,17,22,493,11,10,9,17,80,244,588,595,6,239,129,1,29,5,32,6,91,8,3,267,510,96,23,344,348,18,7,22,3,48,783,16,283,27,51,4173,10,3,27,10,81,2,12,1,6,13,8,203,22,450,6,476
16,914,67,168,10,371,117,15,681,197,145,2,14,25,498,13,19,4,19,47,241,580,576,6,258,113,0,29,4,49,6,75,13,2,262,502,84,22,379,325,30,11,25,4,50,759,21,312,32,48,4041,16,6,24,8,78,1,8,6,9,6,10,231,17,400,5,471
26,907,76,190,15,443,136,22,719,204,137,2,17,23,530,16,16,6,30,87,252,592,629,16,306,127,0,25,5,36,15,62,14,1,253,513,81,24,339,343,19,6,31,8,60,784,22,297,31,51,4169,11,2,31,7,78,1,10,1,6,4,4,219,15,395,5,470
11,896,75,183,13,418,132,12,707,207,167,3,18,34,563,11,15,5,21,75,242,574,569,4,273,118,0,27,5,46,12,73,11,3,218,525,90,20,329,372,32,8,29,5,37,764,16,350,28,52,3995,13,6,36,8,77,1,15,10,9,10,10,244,17,421,6,472
13,889,68,169,8,459,122,17,734,211,155,1,10,32,542,13,21,7,21,73,256,544,618,7,290,127,2,27,3,47,10,99,13,1,247,532,81,24,333,360,18,5,33,3,49,706,27,290,29,37,4076,18,1,33,10,84,2,9,1,16,9,13,233,12,462,8,468
17,918,71,198,6,434,126,11,685,214,153,2,21,28,549,17,18,13,20,80,259,575,621,4,281,134,1,23,5,41,8,71,10,1,237,548,104,23,324,362,22,9,24,6,45,745,24,306,42,41,4132,17,4,31,5,86,2,6,5,9,10,5,203,12,365,10,458
17,958,69,186,11,432,119,17,695,193,136,1,17,28,521,9,8,5,15,68,264,581,586,6,301,127,3,31,4,42,12,78,20,1,256,548,81,22,339,344,17,7,30,4,43,743,22,301,24,47,4073,14,3,25,7,81,1,6,2,6,8,6,225,18,404,6,484
20,938,80,175,8,415,115,17,707,167,150,1,25,31,545,15,17,10,20,71,243,595,580,10,318,147,0,22,8,39,4,66,17,2,263,548,97,13,369,343,13,5,36,9,36,776,20,326,29,51,4166,15,3,22,13,80,1,13,3,6,7,3,225,14,389,4,467
11,949,75,188,9,427,131,15,696,192,150,1,13,21,514,11,12,4,21,84,260,592,574,14,272,140,1,21,3,44,7,87,10,1,270,548,95,19,338,334,26,6,36,7,53,731,16,331,22,41,4069,15,3,24,7,94,1,3,4,8,6,6,223,14,461,9,451
17,941,71,193,8,421,121,10,703,183,129,0,19,24,529,14,7,8,15,82,264,587,601,8,290,132,1,18,5,33,6,81,11,3,236,550,75,26,366,349,14,14,25,6,56,809,15,295,22,46,4103,17,4,29,15,75,2,7,6,8,8,5,231,13,432,6,475
14,866,60,183,11,404,149,21,648,207,133,1,18,23,511,11,14,12,21,83,237,552,558,8,258,137,1,31,7,51,14,76,13,1,246,521,88,24,364,340,25,5,34,3,47,778,14,294,24,39,3981,17,4,21,4,74,4,9,6,8,4,6,241,10,430,10,466
15,924,70,164,11,406,144,22,693,211,139,1,16,27,523,10,22,8,18,78,283,556,568,6,270,122,2,20,0,39,11,79,15,4,249,528,95,21,340,351,22,5,42,3,53,756,23,310,36,42,3998,9,2,27,5,72,0,6,4,2,5,6,236,17,414,3,480
15,958,72,164,7,428,100,11,762,208,149,1,22,21,526,19,10,13,14,81,244,566,583,14,248,107,1,32,1,38,9,78,8,2,255,505,76,32,347,334,26,11,29,11,41,738,15,278,31,39,4109,15,2,20,8,82,1,7,3,10,6,7,248,10,413,6,480
17,932,80,176,11,424,124,12,670,190,157,0,19,30,531,15,13,8,12,86,259,610,599,10,261,145,1,26,4,41,5,98,5,3,296,562,87,20,348,355,15,9,35,9,34,770,22,345,34,55,4181,11,5,36,9,71,0,4,3,14,6,9,239,19,413,11,462
20,910,73,164,3,432,132,19,688,178,126,1,26,31,537,1,16,6,23,71,260,572,625,10,286,136,2,22,2,36,5,77,12,3,247,518,99,21,318,350,14,6,39,7,36,759,24,312,27,33,4134,16,6,30,7,79,1,7,6,15,4,5,230,17,435,10,463
14,874,76,189,12,409,142,17,683,192,141,1,21,33,526,15,13,5,22,80,264,572,652,7,261,147,1,32,3,41,9,87,13,1,291,562,88,26,336,341,24,8,30,8,46,724,18,327,22,45,4158,19,3,31,11,85,1,9,3,6,10,6,223,20,395,7,456
16,868,81,176,9,417,117,21,710,199,146,1,17,34,558,11,18,7,26,69,295,586,592,5,280,115,0,22,4,58,8,79,9,2,217,551,83,16,349,339,13,7,36,7,51,731,19,346,34,32,4030,15,4,28,6,85,0,3,3,5,3,6,248,9,461,5,483
15,928,90,183,8,434,118,22,697,161,147,1,13,19,537,18,13,13,23,63,252,564,604,9,295,113,3,24,4,37,6,84,14,1,246,572,86,20,371,381,22,11,38,6,47,694,20,346,35,45,4086,20,3,28,2,86,2,6,3,8,9,9,225,16,402,6,459
18,953,72,189,9,427,113,10,699,197,139,2,21,32,537,16,11,6,19,64,273,564,562,5,275,141,2,26,7,34,9,81,7,2,241,564,86,24,347,337,16,9,31,6,41,757,15,324,22,38,4051,12,3,29,6,82,2,11,4,4,7,9,235,17,433,6,516
18,903,59,169,13,429,139,21,654,192,142,0,19,28,543,12,21,11,18,81,231,605,613,8,257,133,3,27,5,43,11,94,12,4,250,559,90,29,351,385,15,10,33,6,53,734,25,319,37,45,4085,13,4,24,8,93,1,10,7,10,9,8,214,20,439,3,467
10,940,64,177,13,426,127,18,703,204,144,2,15,27,531,10,21,7,27,71,262,550,583,10,285,124,4,26,3,32,6,80,19,3,225,527,102,17,330,362,24,8,35,3,47,771,26,304,32,45,4074,21,1,29,4,78,0,6,5,9,5,11,241,13,398,6,444
16,956,64,183,9,442,109,15,713,211,129,1,12,32,529,10,11,3,16,61,264,567,569,9,281,150,0,25,5,35,8,72,15,1,243,529,84,24,312,372,24,7,43,4,43,739,17,302,24,53,3982,23,0,29,5,89,2,11,6,4,13,6,224,15,415,10,460
18,896,77,178,5,421,127,13,702,202,142,2,20,30,493,18,16,8,14,68,257,596,598,17,279,109,0,23,3,39,6,92,13,1,246,509,80,20,355,348,21,10,34,8,51,739,21,332,36,49,4011,9,2,38,6,75,0,8,8,11,6,5,245,13,462,5,477
21,911,71,187,8,421,132,18,690,191,133,0,16,29,534,14,12,7,21,63,257,530,558,8,269,133,1,22,6,39,6,80,16,3,265,542,85,20,366,378,21,7,33,7,46,721,25,318,31,48,3891,16,2,39,11,67,1,8,2,11,5,10,228,16,402,9,480
11,972,75,172,7,439,130,21,662,183,133,1,19,28,553,18,19,6,25,83,220,615,620,8,280,115,1,21,5,43,7,81,17,0,250,542,95,16,326,350,22,7,26,6,47,773,16,308,37,42,3901,17,3,22,13,83,0,11,6,11,11,5,228,14,444,9,459
21,916,64,194,13,383,124,18,713,201,137,1,24,19,533,16,17,6,21,82,259,608,641,8,254,130,1,17,4,48,9,92,8,3,252,541,70,25,337,392,17,4,36,4,49,729,15,305,36,46,4010,18,3,31,7,78,1,7,5,9,6,11,204,13,391,6,481
14,900,79,163,8,428,116,22,643,219,130,0,15,24,577,11,22,6,13,73,251,585,612,3,283,112,1,22,3,40,7,83,9,4,264,520,88,27,319,355,18,10,34,7,49,794,18,322,27,47,4139,20,3,32,11,95,2,8,4,3,4,8,231,11,448,7,434
17,917,83,177,7,425,120,22,664,189,159,0,18,33,500,10,19,7,17,77,240,609,580,9,283,123,2,35,6,37,9,90,15,1,228,509,63,20,333,311,30,8,41,10,54,743,18,304,40,42,4055,13,6,14,7,82,0,2,5,12,4,10,220,19,398,8,452
17,919,64,206,7,406,116,20,724,205,154,1,17,40,548,11,14,4,21,61,240,598,604,4,310,127,1,33,4,43,6,89,12,1,226,537,100,21,359,346,23,7,35,4,44,769,16,365,28,50,4071,19,2,28,4,75,0,9,4,9,5,6,231,13,416,7,482
11,970,84,190,13,436,131,15,679,171,152,2,12,36,515,11,17,5,23,78,243,552,581,4,313,117,0,18,4,42,6,100,12,5,244,505,81,14,346,341,20,9,30,7,53,687,25,305,22,52,3882,9,2,24,5,84,1,8,3,6,9,9,228,18,389,7,449
19,916,71,160,11,403,129,20,680,197,128,1,15,25,571,8,18,15,19,78,254,585,586,12,274,131,1,28,3,34,3,84,12,0,249,542,83,24,342,325,16,5,34,2,57,756,20,326,36,25,4003,18,2,41,6,71,1,10,3,8,10,3,245,18,431,6,433
19,937,66,173,9,431,135,16,733,200,152,0,25,29,503,15,19,5,23,78,248,604,584,15,268,153,0,23,3,33,7,81,14,1,233,540,85,13,326,320,16,4,40,9,55,785,16,316,39,41,3979,12,7,29,10,84,2,9,5,6,16,4,231,16,411,9,485
19,889,74,161,8,416,128,20,684,201,141,0,15,30,506,9,13,6,22,65,254,642,615,7,278,114,1,23,5,40,14,86,17,1,282,536,88,19,345,374,27,8,31,6,51,778,27,343,36,45,4095,15,6,29,4,91,0,10,1,14,11,7,234,20,442,4,458
13,925,77,182,8,407,115,12,681,202,145,0,17,27,518,7,18,9,13,67,244,610,568,6,279,128,2,14,4,38,5,87,14,1,234,531,70,19,350,357,18,10,30,6,50,739,16,311,23,49,4071,14,4,23,8,92,0,11,5,7,5,7,236,22,448,5,430
12,937,71,173,7,409,116,22,734,181,137,1,24,27,544,13,24,4,23,67,278,596,655,10,304,136,2,35,4,37,5,99,16,2,242,539,60,19,320,322,29,5,38,6,50,761,21,298,35,43,3973,17,5,27,10,83,1,5,3,5,8,11,229,17,460,12,448
17,873,64,197,5,451,160,17,679,195,157,1,19,21,524,9,15,6,20,80,260,580,613,7,271,139,1,18,5,44,7,75,15,1,260,521,106,16,369,332,26,9,25,10,48,743,25,325,29,52,3960,17,1,38,11,78,0,7,4,13,7,8,207,20,443,7,464
16,930,68,145,9,415,127,14,695,209,147,1,18,44,500,18,13,8,24,58,256,588,584,9,298,131,1,25,6,42,5,89,10,4,260,542,89,14,297,351,25,7,35,6,46,758,23,307,29,49,3909,18,2,25,7,82,0,11,5,4,12,6,214,18,417,5,457
11,938,70,189,10,396,133,16,688,198,116,0,20,33,506,10,15,9,17,73,240,599,604,4,296,134,1,25,5,37,16,91,14,1,233,533,97,11,341,346,26,4,27,4,45,786,19,305,26,45,4010,17,2,25,7,81,1,7,1,9,12,12,224,11,400,7,442
16,904,70,181,6,401,130,25,648,209,138,0,13,30,523,15,9,10,12,71,264,612,553,7,288,135,2,23,3,36,5,81,16,2,248,557,106,22,319,368,21,5,35,10,57,757,24,311,28,38,4020,19,4,29,12,63,0,9,3,9,8,5,223,10,424,7,463
10,940,78,177,9,438,121,19,704,171,139,1,23,32,520,13,14,8,20,82,253,616,621,10,292,116,2,24,8,42,8,64,8,5,254,523,89,23,387,318,20,5,39,8,47,704,12,316,36,41,3995,18,2,26,6,83,0,9,3,7,9,6,224,18,420,7,462
20,917,77,188,6,441,110,29,700,205,150,2,23,28,549,10,9,7,21,84,246,559,594,10,304,131,2,14,8,39,5,79,18,2,250,566,77,21,358,351,22,12,44,8,47,791,22,305,28,60,4001,11,3,27,9,78,0,6,6,7,7,11,213,20,422,7,474
19,947,77,181,8,396,120,27,666,205,144,2,12,25,509,8,16,7,25,83,270,549,564,13,247,134,0,23,6,41,10,78,7,2,210,527,75,24,357,343,18,6,33,4,50,732,17,303,30,37,4067,20,6,29,10,85,1,7,6,6,7,8,240,21,453,5,484
16,892,63,179,12,419,123,20,719,203,149,0,20,37,521,18,11,2,17,75,247,579,585,5,294,131,0,27,5,57,10,80,11,3,264,511,76,30,332,357,23,8,37,7,49,725,21,316,33,44,4042,14,3,20,5,83,2,11,1,7,11,7,199,16,451,8,452
19,932,75,185,8,445,109,16,720,203,130,1,13,42,535,10,17,5,21,84,259,571,611,6,284,138,0,25,4,34,8,87,13,3,253,526,103,29,328,320,17,4,26,5,43,757,21,339,22,33,4079,13,3,20,6,89,1,8,2,9,9,7,220,18,390,12,466
15,923,68,154,11,370,123,20,698,208,145,0,11,17,519,14,13,7,16,69,273,612,571,7,329,146,2,25,4,46,14,89,13,5,257,514,94,18,334,346,20,10,37,7,50,766,23,349,25,50,4066,16,4,26,8,76,1,8,5,13,18,4,232,22,426,4,437
19,927,76,162,8,432,135,16,660,209,150,2,17,24,490,6,13,8,17,71,267,563,587,11,241,125,2,37,6,46,13,83,16,1,272,534,93,20,322,338,22,7,36,4,37,784,15,306,35,36,4080,20,4,22,4,91,3,9,2,12,8,6,206,21,391,6,457
14,930,65,178,7,414,130,17,669,191,177,0,15,29,498,8,16,7,19,75,266,578,624,12,284,149,4,26,4,40,8,95,8,3,233,519,106,21,339,307,15,6,29,5,44,745,21,295,29,55,3950,13,4,21,9,83,2,7,3,6,4,6,245,22,403,7,464
18,914,83,186,7,413,108,24,653,221,143,0,13,28,520,11,26,8,18,84,257,528,567,3,271,129,0,24,11,37,12,73,12,0,245,543,86,21,323,354,17,4,34,8,48,747,22,341,32,39,4049,19,3,32,9,70,2,10,2,11,9,3,223,18,404,8,458
11,931,81,174,7,387,119,15,684,179,143,0,17,29,519,13,14,5,18,79,246,560,606,3,288,121,3,24,0,47,2,96,11,3,242,573,100,18,339,339,26,9,40,5,38,758,14,305,28,39,4092,11,0,29,5,79,0,11,6,10,5,4,215,14,461,1,429
13,930,75,159,9,423,117,11,670,208,143,1,14,27,527,12,18,6,24,87,222,566,557,6,269,125,0,23,5,44,7,103,12,4,238,488,78,21,320,348,20,9,33,8,52,765,18,287,42,54,4066,16,4,32,6,73,1,9,6,8,9,7,210,21,374,13,432
15,927,81,179,10,410,112,19,735,200,128,1,19,27,495,19,15,7,23,66,217,601,636,3,301,131,1,29,6,39,13,74,9,1,267,522,96,25,315,351,20,2,35,6,45,757,22,321,24,45,4008,22,2,27,5,95,1,8,3,14,7,5,228,21,432,4,450
24,906,56,158,9,437,125,19,627,195,146,0,10,31,520,14,14,8,13,69,287,594,595,5,279,129,2,22,2,41,7,83,20,5,213,552,90,20,361,356,25,5,30,7,48,733,19,312,26,50,4006,12,7,32,10,85,1,7,3,11,10,11,225,16,437,5,494
21,923,80,184,15,416,113,13,696,210,125,0,20,29,531,13,23,9,22,100,273,574,595,6,310,141,1,27,6,47,10,66,12,2,240,504,82,24,316,351,26,9,34,5,56,762,21,320,30,53,4050,17,4,28,4,80,2,12,7,4,5,4,250,8,402,9,441
14,922,70,184,4,377,121,21,694,184,150,1,22,26,549,7,21,6,25,89,252,597,595,4,264,142,0,29,5,37,14,82,10,1,266,531,92,27,359,304,18,10,29,6,42,709,17,316,31,50,4129,18,2,32,10,81,2,8,4,5,7,6,220,22,408,6,437
19,920,71,178,15,392,117,11,733,190,146,1,17,28,502,16,12,4,23,59,234,560,604,7,270,144,2,21,2,34,7,84,23,1,270,525,80,23,372,318,27,8,30,6,53,770,24,340,24,31,4018,21,3,32,7,80,1,12,6,11,8,8,238,14,403,4,459
16,899,81,185,11,394,121,23,688,201,135,2,13,35,532,8,18,6,16,66,237,590,609,6,303,148,2,22,2,45,8,77,17,2,250,535,91,22,319,343,17,12,35,2,33,745,16,316,25,56,4022,13,1,22,11,88,1,13,0,13,10,7,228,26,418,9,469
12,892,68,167,9,434,136,24,689,200,144,2,19,30,519,8,16,9,23,66,268,591,568,8,303,126,1,28,2,40,9,82,1,2,210,537,76,17,361,343,26,5,36,6,45,779,15,300,32,40,4108,17,3,27,13,86,0,9,7,10,5,3,231,11,431,6,452
27,935,72,189,8,429,150,18,655,197,128,2,21,36,545,13,17,8,26,75,211,607,571,4,268,146,1,26,5,38,8,70,13,2,278,542,91,29,352,345,26,3,31,5,56,720,24,327,33,48,3967,13,6,25,5,83,2,4,3,4,7,10,226,14,417,3,471
